TRAVMONTH,TRAVYEAR,TRAVDATE,TRAVDOW,HHID,HHSIZE,OWNDWELL,YEARSLIVED,MONTHSLIVED,BICYCLES,CARS,HHINC,HOME_SA1_2016,WDHHWGT11
11,2011,9,3,BNE11H040218,1,1,7,11,0,1,700,3100612,174.229736328125
1,2012,30,1,BNE12H080309,1,2,3,7,0,1,700,3131403,139.85365295410156
2,2012,3,5,BNE12H080841,1,2,4,2,0,1,700,3136543,107.71222686767578
2,2012,17,5,BNE12H100448,1,3,5,5,0,1,700,3107007,130.4712677001953
2,2012,16,4,BNE12H100633,1,1,0,3,0,1,700,3133210,139.85365295410156
2,2012,20,1,BNE12H110102,1,2,3,4,0,1,700,3130603,174.229736328125
2,2012,20,1,BNE12H110230,1,1,14,2,0,1,700,3110320,167.88571166992187
2,2012,23,4,BNE12H110605,1,1,0,4,0,1,700,3100704,174.229736328125
2,2012,23,4,BNE12H110754,1,1,23,10,0,1,700,3102017,155.93975830078125
3,2012,5,1,BNE12H130523,1,3,1,1,0,1,700,3111811,125.149658203125
5,2012,2,3,BNE12H190211,1,1,5,1,0,1,700,3108112,167.88571166992187
8,2009,10,1,GC09H350529,1,1,7,6,0,1,700,3123918,100.55367279052734
8,2009,13,4,GC09H350532,1,1,7,6,0,1,700,3123918,100.55367279052734
8,2009,14,5,GC09H370526,1,2,7,2,0,1,700,3125615,61.685394287109375
8,2009,10,1,GC09H370536,1,1,6,2,0,1,700,3125637,61.685394287109375
7,2009,20,1,GC09H380222,1,2,2,4,0,1,700,3123820,100.55367279052734
8,2009,19,3,GC09H380624,1,3,0,6,0,1,700,3123815,100.55367279052734
7,2009,28,2,GC09H390309,1,3,0,9,0,1,700,3154111,100.55367279052734
9,2009,17,4,GC09H391039,1,3,6,10,0,1,700,3123829,100.55367279052734
9,2009,2,3,GC09H400803,1,1,4,2,0,1,700,3126323,61.685394287109375
7,2009,17,5,GC09H450119,1,1,0,1,0,1,700,3122605,92.36283111572266
8,2009,6,4,GC09H450439,1,1,2,6,0,1,700,3124407,92.36283111572266
7,2009,16,4,GC09H460132,1,2,3,6,0,1,700,3122503,92.36283111572266
10,2011,31,1,GC11H030751,1,3,11,6,0,1,700,3126136,61.685394287109375
11,2011,21,1,GC11H060537,1,1,3,7,0,1,700,3126102,61.685394287109375
3,2012,28,3,GC12H160422,1,3,2,8,0,1,700,3123829,100.55367279052734
4,2012,19,4,GC12H170454,1,1,0,9,0,1,700,3127025,100.55367279052734
8,2009,7,5,SC09H190433,1,1,8,2,0,1,700,3143514,70.73999786376953
7,2009,15,3,SC09H200131,1,2,4,4,0,1,700,3142502,40.34000015258789
8,2009,5,3,SC09H200438,1,1,13,2,0,1,700,3143720,70.73999786376953
7,2009,17,5,SC09H230105,1,2,0,5,0,1,700,3142702,56.17293167114258
9,2009,16,3,SC09H231017,1,3,1,8,0,1,700,3154811,62.525001525878906
9,2009,18,5,SC09H231040,1,2,5,6,0,1,700,3154811,62.525001525878906
9,2009,15,2,SC09H241009,1,1,2,4,0,1,700,3154804,62.525001525878906
7,2009,14,2,SC09H250137,1,2,0,3,0,1,700,3141421,56.17293167114258
9,2009,2,3,SC09H250824,1,2,6,6,0,1,700,3141320,56.17293167114258
8,2009,18,2,SC09H260623,1,3,1,10,0,1,700,3142710,56.17293167114258
8,2009,17,1,SC09H260629,1,3,0,9,0,1,700,3142710,56.17293167114258
8,2009,7,5,SC09H270419,1,3,2,3,0,1,700,3141814,48.791046142578125
7,2009,15,3,SC09H280103,1,1,7,6,0,1,700,3142403,48.791046142578125
8,2009,10,1,SC09H300522,1,1,10,3,0,1,700,3142101,48.791046142578125
9,2009,14,1,SC09H301001,1,1,17,3,0,1,700,3141716,48.791046142578125
9,2009,2,3,SC09H310824,1,3,1,11,0,1,700,3142115,48.791046142578125
4,2012,26,4,SC12H180110,1,3,1,6,0,1,700,3141308,56.17293167114258
5,2012,3,4,SC12H190840,1,3,3,8,0,1,700,3154833,62.525001525878906
8,2010,4,3,SF10H010438,1,3,4,11,0,1,700,3130319,92.913665771484375
8,2010,26,4,SF10H010714,1,3,0,3,0,1,700,3130320,92.913665771484375
9,2010,1,3,SF10H010808,1,1,0,8,0,1,700,3130401,92.913665771484375
7,2010,19,1,SF10H020206,1,4,0,2,0,1,700,3130302,92.913665771484375
10,2010,21,4,VL10H010315,1,NA,0,8,0,1,700,3126205,92.36283111572266
11,2011,2,3,GC11H030139,1,2,3,11,0,1,NA,3126809,100.55367279052734
11,2011,22,2,GC11H060238,1,1,22,6,0,1,0,3123105,92.36283111572266
11,2011,25,5,GC11H060613,1,1,30,10,0,1,1450,3122406,100.55367279052734
2,2012,6,1,GC12H090102,1,2,9,6,0,1,NA,3127042,100.55367279052734
2,2012,9,4,GC12H090119,1,1,9,1,0,1,NA,3127042,100.55367279052734
2,2012,6,1,GC12H090130,1,3,1,5,0,1,2500,3127042,100.55367279052734
3,2012,2,5,GC12H120313,1,3,2,1,0,1,200,3127044,100.55367279052734
2,2012,28,2,GC12H120317,1,3,3,9,0,1,NA,3127044,100.55367279052734
2,2012,29,3,GC12H120325,1,3,0,1,0,1,NA,3127044,100.55367279052734
3,2012,2,5,GC12H120348,1,3,0,4,0,1,NA,3127044,100.55367279052734
3,2012,28,3,GC12H160434,1,2,5,4,0,1,1450,3123829,100.55367279052734
3,2012,27,2,GC12H160515,1,3,3,4,0,1,NA,3123807,100.55367279052734
4,2012,20,5,GC12H170134,1,1,20,2,0,1,NA,3126330,61.685394287109375
4,2012,19,4,GC12H170147,1,2,9,8,0,1,NA,3126330,61.685394287109375
4,2012,18,3,GC12H170432,1,2,7,10,0,1,900,3127025,100.55367279052734
4,2012,20,5,GC12H170434,1,3,12,3,0,1,900,3127025,100.55367279052734
11,2011,9,3,SC11H040339,1,2,11,3,0,1,1450,3141411,56.17293167114258
11,2011,8,2,SC11H040352,1,1,8,10,0,1,900,3141411,56.17293167114258
2,2012,7,2,SC12H090538,1,2,9,4,0,1,1150,3154926,139.3040008544922
4,2012,26,4,SC12H180104,1,3,0,7,0,1,200,3141308,56.17293167114258
4,2012,27,5,SC12H180105,1,3,0,4,0,1,NA,3141308,56.17293167114258
4,2012,26,4,SC12H180128,1,1,-3,-3,0,1,NA,3141308,56.17293167114258
4,2012,23,1,SC12H180144,1,3,0,6,0,1,200,3141308,56.17293167114258
4,2012,23,1,SC12H180308,1,1,10,1,0,1,200,3141421,56.17293167114258
4,2012,23,1,SC12H180338,1,2,-3,-3,0,1,1750,3141421,56.17293167114258
10,2010,13,3,VL10H010203,1,NA,1,6,0,1,200,3124509,92.36283111572266
10,2010,27,3,VL10H020438,1,NA,0,4,0,1,200,3124509,92.36283111572266
7,2009,22,3,GC09H340203,1,1,6,10,0,1,75,3125312,149.5294189453125
7,2009,24,5,GC09H340226,1,2,1,5,0,1,1450,3125325,149.5294189453125
7,2009,27,1,GC09H340329,1,1,0,10,0,1,1450,3125107,149.5294189453125
8,2009,21,5,GC09H340605,1,1,3,4,0,1,900,3125515,149.5294189453125
7,2009,24,5,GC09H350205,1,2,4,3,0,1,900,3123723,61.685394287109375
7,2009,23,4,GC09H350239,1,2,0,6,0,1,1150,3123723,61.685394287109375
8,2009,5,3,GC09H350431,1,2,3,5,0,1,1150,3125238,61.685394287109375
7,2009,30,4,GC09H360339,1,1,3,8,0,1,1150,3124022,100.55367279052734
9,2009,4,5,GC09H360812,1,3,10,2,0,1,0,3125231,61.685394287109375
8,2009,4,2,GC09H370437,1,2,2,6,0,1,1450,3123614,100.55367279052734
8,2009,10,1,GC09H370529,1,3,3,1,0,1,1800,3125640,61.685394287109375
9,2009,9,3,GC09H370903,1,2,7,5,0,1,900,3125632,61.685394287109375
8,2009,7,5,GC09H380419,1,2,7,2,0,1,1450,3123520,61.685394287109375
8,2009,3,1,GC09H380436,1,1,18,8,0,1,1150,3123524,61.685394287109375
8,2009,19,3,GC09H380610,1,2,2,9,0,1,1450,3123815,100.55367279052734
8,2009,20,4,GC09H380611,1,2,8,3,0,1,1150,3123815,100.55367279052734
8,2009,18,2,GC09H380637,1,3,19,10,0,1,75,3123816,100.55367279052734
8,2009,25,2,GC09H380737,1,1,18,4,0,1,200,3123525,61.685394287109375
8,2009,3,1,GC09H390429,1,2,0,7,0,1,1150,3126402,61.685394287109375
8,2009,5,3,GC09H390431,1,3,15,6,0,1,200,3126402,61.685394287109375
8,2009,4,2,GC09H390437,1,1,8,7,0,1,200,3126402,61.685394287109375
7,2009,21,2,GC09H400230,1,2,6,1,0,1,1450,3126707,61.685394287109375
7,2009,28,2,GC09H400309,1,1,0,2,0,1,1150,3127045,100.55367279052734
8,2009,7,5,GC09H400405,1,1,0,1,0,1,200,3124824,61.685394287109375
8,2009,26,3,GC09H400738,1,1,25,4,0,1,900,3124838,61.685394287109375
7,2009,14,2,GC09H420102,1,3,3,8,0,1,2500,3122712,100.55367279052734
7,2009,17,5,GC09H420126,1,1,3,1,0,1,1150,3122713,100.55367279052734
7,2009,22,3,GC09H420238,1,2,10,6,0,1,900,3125903,100.55367279052734
7,2009,29,3,GC09H420310,1,1,3,8,0,1,200,3122417,100.55367279052734
8,2009,4,2,GC09H420409,1,1,2,3,0,1,2500,3124607,61.685394287109375
8,2009,4,2,GC09H420423,1,2,1,2,0,1,900,3124618,61.685394287109375
7,2009,16,4,GC09H440125,1,3,0,9,0,1,1450,3122914,100.55367279052734
7,2009,24,5,GC09H440240,1,2,23,3,0,1,200,3125014,61.685394287109375
7,2009,27,1,GC09H440308,1,3,1,1,0,1,1450,3122911,100.55367279052734
9,2009,3,4,GC09H440825,1,1,26,4,0,1,900,3122809,100.55367279052734
7,2009,13,1,GC09H460108,1,3,2,6,0,1,1150,3122501,92.36283111572266
8,2009,4,2,GC09H460423,1,1,8,2,0,1,200,3126216,92.36283111572266
7,2009,24,5,GC09H470240,1,2,3,3,0,1,1150,3123311,92.36283111572266
9,2009,9,3,GC09H470931,1,2,6,8,0,1,0,3124434,92.36283111572266
7,2009,13,1,GC09H480101,1,3,0,5,0,1,900,3123008,92.36283111572266
7,2009,14,2,GC09H480116,1,1,6,2,0,1,1150,3123008,92.36283111572266
8,2009,24,1,GC09H480701,1,2,1,3,0,1,1450,3124441,92.36283111572266
8,2009,31,1,GC09H480836,1,2,9,8,0,1,900,3123104,92.36283111572266
9,2009,7,1,GC09H480901,1,1,18,6,0,1,200,3123207,92.36283111572266
9,2009,17,4,GC09H481032,1,1,16,4,0,1,1450,3123124,92.36283111572266
8,2009,6,4,SC09H190425,1,1,19,4,0,1,200,3143514,70.73999786376953
9,2009,10,4,SC09H190925,1,3,0,10,0,1,1150,3143410,70.73999786376953
9,2009,7,1,SC09H190936,1,3,4,1,0,1,900,3143410,70.73999786376953
9,2009,15,2,SC09H191009,1,1,3,6,0,1,0,3144024,91.434783935546875
7,2009,13,1,SC09H200115,1,1,15,11,0,1,75,3142506,40.34000015258789
8,2009,3,1,SC09H200436,1,3,0,4,0,1,900,3143720,70.73999786376953
8,2009,20,4,SC09H200611,1,3,3,7,0,1,200,3143502,70.73999786376953
8,2009,14,5,SC09H210533,1,1,3,1,0,1,200,3154816,62.525001525878906
8,2009,14,5,SC09H210540,1,3,3,6,0,1,1150,3154837,62.525001525878906
8,2009,26,3,SC09H210717,1,1,3,6,0,1,200,3154305,70.73999786376953
9,2009,1,2,SC09H210802,1,2,4,5,0,1,2500,3142526,40.34000015258789
7,2009,13,1,SC09H220101,1,1,2,6,0,1,200,3144303,139.3040008544922
7,2009,30,4,SC09H220304,1,3,2,4,0,1,200,3142610,40.34000015258789
9,2009,10,4,SC09H220911,1,3,1,1,0,1,200,3144021,91.434783935546875
7,2009,14,2,SC09H230102,1,2,0,6,0,1,900,3142702,56.17293167114258
9,2009,17,4,SC09H231011,1,2,10,9,0,1,1150,3154811,62.525001525878906
7,2009,20,1,SC09H250215,1,3,0,9,0,1,1150,3141311,56.17293167114258
8,2009,10,1,SC09H250501,1,2,2,8,0,1,2500,3141326,56.17293167114258
9,2009,4,5,SC09H250819,1,2,7,6,0,1,900,3141320,56.17293167114258
8,2009,13,4,SC09H260525,1,1,6,11,0,1,900,3144405,139.3040008544922
9,2009,3,4,SC09H260811,1,1,8,6,0,1,1800,3141817,48.791046142578125
9,2009,4,5,SC09H260826,1,1,33,8,0,1,1450,3141817,48.791046142578125
7,2009,17,5,SC09H270119,1,2,3,2,0,1,900,3141602,56.17293167114258
7,2009,28,2,SC09H270302,1,1,4,4,0,1,1450,3141440,56.17293167114258
8,2009,4,2,SC09H270402,1,1,12,4,0,1,0,3141804,48.791046142578125
7,2009,29,3,SC09H280303,1,1,2,2,0,1,900,3141722,48.791046142578125
8,2009,11,2,SC09H280516,1,2,10,7,0,1,1150,3141721,48.791046142578125
8,2009,10,1,SC09H280529,1,3,12,9,0,1,200,3141720,48.791046142578125
9,2009,15,2,SC09H281023,1,2,1,6,0,1,1450,3142302,48.791046142578125
7,2009,22,3,SC09H290217,1,1,6,5,0,1,1150,3142211,48.791046142578125
7,2009,27,1,SC09H290308,1,2,14,2,0,1,1150,3141713,48.791046142578125
8,2009,4,2,SC09H290423,1,3,4,8,0,1,200,3142212,48.791046142578125
9,2009,17,4,SC09H291004,1,1,19,7,0,1,900,3142315,48.791046142578125
8,2009,6,4,SC09H300425,1,2,1,2,0,1,1150,3142003,48.791046142578125
8,2009,19,3,SC09H300610,1,2,11,9,0,1,900,3141704,48.791046142578125
8,2009,5,3,SC09H310424,1,3,0,1,0,1,75,3143919,91.434783935546875
9,2009,1,2,SC09H310830,1,2,3,5,0,1,1150,3142115,48.791046142578125
5,2009,28,4,BNE09H040625,1,3,4,5,0,1,1450,3112203,213.21212768554687
6,2009,22,1,BNE09H041015,1,3,4,7,0,1,1450,3104008,239.21212768554687
6,2009,3,3,BNE09H070738,1,3,0,3,0,1,200,3132304,139.85365295410156
6,2009,26,5,BNE09H071019,1,3,3,1,0,1,900,3131732,139.85365295410156
5,2009,18,1,BNE09H080529,1,2,1,7,0,1,1450,3110812,125.149658203125
5,2009,28,4,BNE09H080611,1,1,2,5,0,1,1450,3113515,213.21212768554687
6,2009,26,5,BNE09H081033,1,3,5,2,0,1,75,3129204,92.913665771484375
5,2009,27,3,BNE09H100617,1,3,3,5,0,1,1150,3111211,125.149658203125
5,2009,8,5,BNE09H110305,1,3,6,5,0,1,200,3105325,125.149658203125
5,2009,29,5,BNE09H110605,1,1,12,8,0,1,1150,3111217,125.149658203125
5,2009,25,1,BNE09H110636,1,3,0,4,0,1,1450,3111218,125.149658203125
5,2009,27,3,BNE09H120603,1,2,1,8,0,1,1800,3105913,125.149658203125
5,2009,29,5,BNE09H120633,1,3,1,5,0,1,200,3105913,125.149658203125
6,2009,1,1,BNE09H120722,1,3,4,3,0,1,1150,3113312,213.21212768554687
5,2009,29,5,BNE09H140612,1,4,1,6,0,1,200,3105905,125.149658203125
5,2009,27,3,BNE09H140638,1,2,3,8,0,1,1450,3105905,125.149658203125
6,2009,5,5,BNE09H150740,1,2,0,2,0,1,900,3109616,167.88571166992187
6,2009,1,1,BNE09H180715,1,3,8,2,0,1,900,3109509,125.149658203125
6,2009,2,2,BNE09H180723,1,3,3,9,0,1,1800,3109509,125.149658203125
6,2009,3,3,BNE09H180738,1,3,0,7,0,1,900,3109509,125.149658203125
8,2009,10,1,BNE09H320508,1,1,12,5,0,1,200,3136342,107.71222686767578
8,2009,28,5,BNE09H320740,1,3,0,10,0,1,1800,3136336,107.71222686767578
9,2009,2,3,BNE09H320803,1,3,0,4,0,1,900,3136307,107.71222686767578
8,2009,31,1,BNE09H320836,1,1,0,4,0,1,200,3136306,107.71222686767578
11,2011,2,3,BNE11H030253,1,3,0,6,0,1,200,3137907,107.71222686767578
1,2012,23,1,BNE12H070302,1,3,0,4,0,1,1150,3112218,213.21212768554687
1,2012,25,3,BNE12H070310,1,2,2,3,0,1,1750,3112218,213.21212768554687
1,2012,24,2,BNE12H070339,1,3,5,7,0,1,1450,3112218,213.21212768554687
1,2012,27,5,BNE12H070617,1,3,1,1,0,1,1750,3128733,92.913665771484375
1,2012,27,5,BNE12H070641,1,3,6,8,0,1,900,3128733,92.913665771484375
1,2012,30,1,BNE12H080816,1,3,5,6,0,1,200,3136543,107.71222686767578
2,2012,6,1,BNE12H090216,1,1,1,7,0,1,1150,3132310,139.85365295410156
2,2012,9,4,BNE12H090219,1,1,1,11,0,1,1150,3132310,139.85365295410156
2,2012,8,3,BNE12H090225,1,1,2,6,0,1,200,3132310,139.85365295410156
2,2012,17,5,BNE12H100106,1,2,11,5,0,1,1750,3105804,125.149658203125
2,2012,23,4,BNE12H110233,1,2,4,2,0,1,NA,3110320,167.88571166992187
2,2012,23,4,BNE12H110240,1,2,3,10,0,1,1750,3110320,167.88571166992187
2,2012,21,2,BNE12H110831,1,3,7,3,0,1,NA,3138417,189.06556701660156
2,2012,29,3,BNE12H120418,1,3,0,2,0,1,NA,3133012,139.85365295410156
3,2012,14,3,BNE12H140204,1,3,0,3,0,1,1450,3103803,239.21212768554687
3,2012,16,5,BNE12H140206,1,2,1,7,0,1,NA,3103803,239.21212768554687
3,2012,13,2,BNE12H140217,1,3,0,5,0,1,1750,3103803,239.21212768554687
3,2012,12,1,BNE12H140630,1,3,9,2,0,1,NA,3128741,92.913665771484375
3,2012,14,3,BNE12H140632,1,3,0,9,0,1,200,3128741,92.913665771484375
3,2012,22,4,BNE12H150412,1,2,11,8,0,1,NA,3111809,125.149658203125
3,2012,22,4,BNE12H150505,1,3,1,2,0,1,NA,3130728,174.229736328125
3,2012,22,4,BNE12H150512,1,3,2,7,0,1,1150,3130728,174.229736328125
3,2012,21,3,BNE12H150553,1,3,3,8,0,1,1450,3130728,174.229736328125
3,2012,19,1,BNE12H150830,1,1,4,3,0,1,NA,3110929,213.21212768554687
3,2012,28,3,BNE12H160852,1,3,0,6,0,1,NA,3109716,167.88571166992187
4,2012,19,4,BNE12H170612,1,3,0,6,0,1,1150,3112008,213.21212768554687
4,2012,18,3,BNE12H170646,1,3,7,4,0,1,900,3112008,213.21212768554687
4,2012,30,1,BNE12H190216,1,1,2,8,0,1,NA,3108112,167.88571166992187
4,2012,30,1,BNE12H190537,1,2,2,3,0,1,NA,3106034,130.4712677001953
5,2012,4,5,BNE12H190541,1,2,2,5,0,1,200,3106034,130.4712677001953
4,2012,30,1,BNE12H190609,1,3,1,11,0,1,1750,3110813,125.149658203125
9,2010,1,3,SF10H010828,1,1,0,10,0,1,900,3130424,92.913665771484375
5,2009,25,1,BNE09H010601,1,1,50,3,0,1,200,3136626,107.71222686767578
6,2009,2,2,BNE09H010702,1,3,0,9,0,1,1450,3136224,107.71222686767578
4,2009,22,3,BNE09H020110,1,1,13,6,0,1,1800,3103511,239.21212768554687
4,2009,24,5,BNE09H020140,1,1,13,10,0,1,1800,3103522,239.21212768554687
5,2009,15,5,BNE09H020426,1,1,16,6,0,1,0,3104129,239.21212768554687
6,2009,26,5,BNE09H021026,1,2,11,7,0,1,900,3137722,189.06556701660156
4,2009,20,1,BNE09H030122,1,2,8,1,0,1,1150,3102506,239.21212768554687
5,2009,1,5,BNE09H030219,1,1,15,2,0,1,900,3103311,213.21212768554687
5,2009,7,4,BNE09H030311,1,2,1,6,0,1,1450,3138643,189.06556701660156
5,2009,15,5,BNE09H030412,1,2,7,3,0,1,1150,3138647,189.06556701660156
5,2009,6,3,BNE09H040331,1,3,0,4,0,1,1150,3113004,213.21212768554687
6,2009,9,2,BNE09H040816,1,3,3,3,0,1,1150,3110106,167.88571166992187
5,2009,8,5,BNE09H050340,1,2,2,7,0,1,1800,3100126,174.229736328125
5,2009,13,3,BNE09H050431,1,3,5,6,0,1,1450,3109019,167.88571166992187
6,2009,22,1,BNE09H051008,1,1,1,6,0,1,1450,3113203,167.88571166992187
6,2009,26,5,BNE09H051033,1,2,0,1,0,1,1450,3113203,167.88571166992187
5,2009,22,5,BNE09H060512,1,1,9,3,0,1,2500,3132917,139.85365295410156
5,2009,18,1,BNE09H060529,1,1,8,4,0,1,1150,3132914,139.85365295410156
6,2009,17,3,BNE09H060903,1,1,16,6,0,1,2500,3101216,174.229736328125
6,2009,4,4,BNE09H070704,1,2,1,10,0,1,0,3132304,139.85365295410156
4,2009,22,3,BNE09H080117,1,3,0,3,0,1,1150,3102021,155.93975830078125
4,2009,29,3,BNE09H080217,1,2,5,3,0,1,1150,3102109,155.93975830078125
5,2009,29,5,BNE09H080626,1,3,6,1,0,1,1800,3113505,213.21212768554687
6,2009,22,1,BNE09H081008,1,3,0,3,0,1,200,3129203,92.913665771484375
6,2009,25,4,BNE09H081025,1,3,0,2,0,1,200,3129203,92.913665771484375
6,2009,22,1,BNE09H081029,1,2,14,7,0,1,1150,3129204,92.913665771484375
4,2009,20,1,BNE09H090101,1,3,2,6,0,1,1800,3102014,155.93975830078125
4,2009,30,4,BNE09H090232,1,2,7,9,0,1,1150,3104802,155.93975830078125
5,2009,28,4,BNE09H090604,1,1,42,1,0,1,2500,3111206,125.149658203125
6,2009,24,3,BNE09H091010,1,1,10,7,0,1,200,3128403,92.913665771484375
6,2009,26,5,BNE09H091019,1,1,2,3,0,1,1450,3128404,92.913665771484375
4,2009,27,1,BNE09H100229,1,1,37,7,0,1,200,3101706,155.93975830078125
4,2009,30,4,BNE09H100232,1,1,12,6,0,1,1450,3101706,155.93975830078125
6,2009,23,2,BNE09H111002,1,2,9,5,0,1,200,3128406,92.913665771484375
5,2009,8,5,BNE09H120305,1,3,2,6,0,1,900,3105704,155.93975830078125
6,2009,11,4,BNE09H120804,1,1,0,5,0,1,1800,3127510,130.4712677001953
6,2009,16,2,BNE09H120930,1,2,2,2,0,1,900,3130020,92.913665771484375
6,2009,25,4,BNE09H121011,1,1,25,5,0,1,75,3128603,92.913665771484375
6,2009,26,5,BNE09H121019,1,3,7,3,0,1,900,3128603,92.913665771484375
6,2009,23,2,BNE09H121037,1,3,3,8,0,1,200,3128603,92.913665771484375
4,2009,24,5,BNE09H130112,1,2,10,5,0,1,200,3102124,155.93975830078125
4,2009,27,1,BNE09H130222,1,2,10,5,0,1,900,3111714,125.149658203125
5,2009,22,5,BNE09H130540,1,1,20,2,0,1,900,3105406,125.149658203125
4,2009,24,5,BNE09H140105,1,2,37,5,0,1,75,3102107,155.93975830078125
5,2009,14,4,BNE09H140404,1,3,3,7,0,1,1150,3107110,125.149658203125
5,2009,1,5,BNE09H160226,1,3,23,7,0,1,200,3105621,155.93975830078125
5,2009,8,5,BNE09H170305,1,1,15,3,0,1,200,3107310,130.4712677001953
5,2009,22,5,BNE09H170519,1,2,5,4,0,1,0,3107208,130.4712677001953
6,2009,2,2,BNE09H170716,1,1,34,3,0,1,900,3109612,167.88571166992187
6,2009,25,4,BNE09H171011,1,2,0,5,0,1,75,3129326,92.913665771484375
5,2009,15,5,BNE09H180440,1,1,12,9,0,1,900,3108024,130.4712677001953
5,2009,21,4,BNE09H180504,1,1,2,7,0,1,75,3107205,130.4712677001953
5,2009,19,2,BNE09H180509,1,3,1,2,0,1,900,3107215,130.4712677001953
5,2009,29,5,BNE09H180633,1,2,25,5,0,1,1150,3107626,130.4712677001953
6,2009,16,2,BNE09H180923,1,2,6,2,0,1,900,3130320,92.913665771484375
6,2009,18,4,BNE09H180925,1,2,0,3,0,1,1150,3130320,92.913665771484375
6,2009,22,1,BNE09H181036,1,2,7,4,0,1,900,3129306,92.913665771484375
7,2009,20,1,BNE09H310229,1,2,3,10,0,1,1800,3136705,107.71222686767578
7,2009,14,2,BNE09H330109,1,1,1,4,0,1,1150,3136623,107.71222686767578
7,2009,23,4,BNE09H330232,1,3,0,1,0,1,1150,3136808,107.71222686767578
10,2011,18,2,BNE11H010552,1,1,18,11,0,1,200,3100142,174.229736328125
10,2011,27,4,BNE11H020126,1,1,45,2,0,1,900,3103421,239.21212768554687
10,2011,27,4,BNE11H020312,1,2,0,6,0,1,2500,3111503,125.149658203125
11,2011,8,2,BNE11H040210,1,2,11,9,0,1,1150,3100612,174.229736328125
11,2011,10,4,BNE11H040212,1,2,3,8,0,1,NA,3100612,174.229736328125
11,2011,10,4,BNE11H040233,1,1,40,4,0,1,NA,3100612,174.229736328125
11,2011,9,3,BNE11H040553,1,1,41,6,0,1,NA,3138639,189.06556701660156
11,2011,9,3,BNE11H040639,1,3,0,1,0,1,NA,3128513,92.913665771484375
11,2011,10,4,BNE11H040640,1,1,11,6,0,1,NA,3128513,92.913665771484375
11,2011,18,5,BNE11H050320,1,2,5,9,0,1,2500,3100906,174.229736328125
11,2011,14,1,BNE11H050323,1,1,10,6,0,1,200,3100906,174.229736328125
11,2011,17,4,BNE11H050340,1,1,23,2,0,1,200,3100906,174.229736328125
11,2011,15,2,BNE11H050352,1,1,23,6,0,1,75,3100906,174.229736328125
11,2011,21,1,BNE11H050723,1,3,0,10,0,1,1450,3104417,239.21212768554687
11,2011,23,3,BNE11H060318,1,2,10,3,0,1,1450,3131921,139.85365295410156
11,2011,21,1,BNE11H060323,1,2,5,7,0,1,NA,3131921,139.85365295410156
11,2011,25,5,BNE11H060713,1,2,14,2,0,1,NA,3100314,174.229736328125
1,2012,23,1,BNE12H070244,1,1,4,6,0,1,75,3102601,239.21212768554687
1,2012,31,2,BNE12H080152,1,2,1,3,0,1,NA,3106709,130.4712677001953
2,2012,6,1,BNE12H090209,1,4,2,2,0,1,NA,3132310,139.85365295410156
2,2012,7,2,BNE12H090703,1,2,-3,-3,0,1,1150,3138918,189.06556701660156
2,2012,10,5,BNE12H090806,1,2,12,3,0,1,1450,3103816,239.21212768554687
2,2012,14,2,BNE12H100503,1,3,0,1,0,1,NA,3128903,92.913665771484375
2,2012,14,2,BNE12H100538,1,2,12,6,0,1,1450,3128903,92.913665771484375
2,2012,23,4,BNE12H110319,1,2,7,4,0,1,1450,3136906,107.71222686767578
2,2012,22,3,BNE12H110718,1,2,50,2,0,1,1750,3102017,155.93975830078125
2,2012,20,1,BNE12H110830,1,1,6,6,0,1,NA,3138417,189.06556701660156
3,2012,6,2,BNE12H130252,1,1,9,2,0,1,1750,3108901,167.88571166992187
3,2012,7,3,BNE12H130639,1,1,4,5,0,1,1450,3101217,174.229736328125
3,2012,15,4,BNE12H140147,1,2,0,10,0,1,1150,3101229,174.229736328125
3,2012,21,3,BNE12H150453,1,2,1,3,0,1,2500,3111809,125.149658203125
3,2012,19,1,BNE12H150602,1,1,12,3,0,1,75,3137106,107.71222686767578
3,2012,26,1,BNE12H160214,1,1,36,2,0,1,1450,3105330,125.149658203125
3,2012,26,1,BNE12H160650,1,1,6,11,0,1,200,3102008,155.93975830078125
4,2012,17,2,BNE12H170217,1,1,31,4,0,1,200,3103307,213.21212768554687
4,2012,16,1,BNE12H170251,1,2,9,3,0,1,1150,3103307,213.21212768554687
4,2012,26,4,BNE12H180416,1,2,8,6,0,1,900,3110106,167.88571166992187
4,2012,24,2,BNE12H180421,1,1,60,4,0,1,75,3110106,167.88571166992187
4,2012,27,5,BNE12H180535,1,1,21,11,0,1,NA,3133513,139.85365295410156
4,2012,27,5,BNE12H180653,1,2,19,3,0,1,2500,3104602,239.21212768554687
5,2012,9,3,BNE12H200633,1,1,20,8,0,1,NA,3128307,92.913665771484375
7,2010,22,4,SF10H010204,1,2,1,3,0,1,1150,3130413,92.913665771484375
7,2010,30,5,SF10H010320,1,2,4,8,0,1,1450,3130419,92.913665771484375
8,2010,9,1,SF10H010526,1,1,11,1,0,1,900,3130304,92.913665771484375
8,2010,17,2,SF10H010602,1,2,1,8,0,1,2500,3130425,92.913665771484375
8,2010,23,1,SF10H010711,1,2,1,1,0,1,1150,3130313,92.913665771484375
9,2010,8,3,SF10H010903,1,1,1,6,0,1,1750,3129612,92.913665771484375
