choiceSituationID,alternative_id,choice,BICYCLES,CARS,HHID,HHINC,HHSIZE,HOME_SA1_2016,YEARSLIVED,AGE,SEX,CARLICENCE,STUDYING,ORIGPLACE1,DEPTIME,ORIG_SA1_2016,DEST_SA1_2016,OVERALL_PURPOSE,NETWORK_DIST,leg,cap_10nfree,tookPlane,mode_time,fare_cap_10,off_peak_discount,base_fare
731,1,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,3,1315,3111014,3138646,8,14.232999801635742,5,0,0,21.0,0.0,0.15,2.65
731,2,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,3,1315,3111014,3138646,8,14.232999801635742,5,0,0,21.0,0.0,0.0,0.0
731,3,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,3,1315,3111014,3138646,8,14.232999801635742,5,0,0,14.0,0.0,0.0,0.0
731,4,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,3,1315,3111014,3138646,8,14.232999801635742,5,0,0,105.0,0.0,0.0,0.0
731,5,1,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,3,1315,3111014,3138646,8,14.232999801635742,5,0,0,630.0,0.0,0.0,0.0
731,7,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,3,1315,3111014,3138646,8,14.232999801635742,5,0,0,25.2,0.0,0.0,0.0
732,1,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,2,1325,3138646,3138601,5,2.068000078201294,1,0,0,7.5,0.0,0.15,2.65
732,2,1,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,2,1325,3138646,3138601,5,2.068000078201294,1,0,0,7.5,0.0,0.0,0.0
732,3,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,2,1325,3138646,3138601,5,2.068000078201294,1,0,0,5.0,0.0,0.0,0.0
732,4,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,2,1325,3138646,3138601,5,2.068000078201294,1,0,0,37.5,0.0,0.0,0.0
732,5,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,2,1325,3138646,3138601,5,2.068000078201294,1,0,0,225.0,0.0,0.0,0.0
732,7,0,4,2,BNE11H030353,3575.0,3,3138646,5,47,1,1,6,2,1325,3138646,3138601,5,2.068000078201294,1,0,0,9.0,0.0,0.0,0.0
733,1,1,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,2,0,0,7.0,0.0,0.15,2.65
733,2,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,2,0,0,7.0,0.0,0.0,0.0
733,3,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,2,0,0,4.62,0.0,0.0,0.0
733,4,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,2,0,0,35.0,0.0,0.0,0.0
733,5,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,2,0,0,210.0,0.0,0.0,0.0
733,7,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,2,0,0,8.4,0.0,0.0,0.0
734,1,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,3,0,0,6.0,0.0,0.15,2.65
734,2,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,3,0,0,6.0,0.0,0.0,0.0
734,3,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,3,0,0,4.0,0.0,0.0,0.0
734,4,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,3,0,0,30.0,0.0,0.0,0.0
734,5,1,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,3,0,0,180.0,0.0,0.0,0.0
734,7,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,3,0,0,7.199999999999999,0.0,0.0,0.0
735,1,1,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,4,0,0,8.0,0.0,0.15,2.65
735,2,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,4,0,0,8.0,0.0,0.0,0.0
735,3,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,4,0,0,5.28,0.0,0.0,0.0
735,4,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,4,0,0,40.0,0.0,0.0,0.0
735,5,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,4,0,0,240.0,0.0,0.0,0.0
735,7,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,4,0,0,9.6,0.0,0.0,0.0
736,1,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,5,0,0,7.5,0.0,0.15,2.65
736,2,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,5,0,0,7.5,0.0,0.0,0.0
736,3,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,5,0,0,5.0,0.0,0.0,0.0
736,4,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,5,0,0,37.5,0.0,0.0,0.0
736,5,1,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,5,0,0,225.0,0.0,0.0,0.0
736,7,0,1,1,BNE11H030404,2300.0,2,3111730,0,25,2,4,6,2,1015,3111730,3109615,8,10.222000122070312,5,0,0,9.0,0.0,0.0,0.0
737,1,1,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,2,0,0,7.0,0.0,0.15,2.65
737,3,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,2,0,0,4.62,0.0,0.0,0.0
737,4,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,2,0,0,35.0,0.0,0.0,0.0
737,5,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,2,0,0,210.0,0.0,0.0,0.0
737,7,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,2,0,0,8.4,0.0,0.0,0.0
738,1,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,3,0,0,6.0,0.0,0.15,2.65
738,3,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,3,0,0,4.0,0.0,0.0,0.0
738,4,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,3,0,0,30.0,0.0,0.0,0.0
738,5,1,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,3,0,0,180.0,0.0,0.0,0.0
738,7,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,46,2,5,6,6,928,3104813,3105142,3,4.667999744415283,3,0,0,7.199999999999999,0.0,0.0,0.0
739,1,1,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,2,0,0,60.0,0.0,0.15,2.65
739,2,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,2,0,0,60.0,0.0,0.0,0.0
739,3,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,2,0,0,39.6,0.0,0.0,0.0
739,4,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,2,0,0,300.0,0.0,0.0,0.0
739,5,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,2,0,0,1800.0,0.0,0.0,0.0
739,7,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,2,0,0,72.0,0.0,0.0,0.0
740,1,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,3,0,0,12.0,0.0,0.15,2.65
740,2,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,3,0,0,12.0,0.0,0.0,0.0
740,3,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,3,0,0,8.0,0.0,0.0,0.0
740,4,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,3,0,0,60.0,0.0,0.0,0.0
740,5,1,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,3,0,0,360.0,0.0,0.0,0.0
740,7,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,24,1,2,6,2,1245,3131729,3111730,10,29.02899932861328,3,0,0,14.399999999999999,0.0,0.0,0.0
741,1,1,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,2,0,0,7.0,0.0,0.15,2.65
741,3,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,2,0,0,4.62,0.0,0.0,0.0
741,4,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,2,0,0,35.0,0.0,0.0,0.0
741,5,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,2,0,0,210.0,0.0,0.0,0.0
741,7,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,2,0,0,8.4,0.0,0.0,0.0
742,1,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,3,0,0,6.0,0.0,0.15,2.65
742,3,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,3,0,0,4.0,0.0,0.0,0.0
742,4,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,3,0,0,30.0,0.0,0.0,0.0
742,5,1,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,3,0,0,180.0,0.0,0.0,0.0
742,7,0,2,0,BNE11H030428,1821.758934828311,4,3111730,7,14,2,5,2,6,928,3104813,3105142,3,4.667999744415283,3,0,0,7.199999999999999,0.0,0.0,0.0
743,1,1,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,2,0,0,40.0,0.0,0.15,2.65
743,2,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,2,0,0,40.0,0.0,0.0,0.0
743,3,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,2,0,0,26.400000000000002,0.0,0.0,0.0
743,4,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,2,0,0,200.0,0.0,0.0,0.0
743,5,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,2,0,0,1200.0,0.0,0.0,0.0
743,7,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,2,0,0,48.0,0.0,0.0,0.0
744,1,1,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,3,0,0,25.0,0.0,0.15,2.65
744,2,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,3,0,0,25.0,0.0,0.0,0.0
744,3,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,3,0,0,16.5,0.0,0.0,0.0
744,4,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,3,0,0,125.0,0.0,0.0,0.0
744,5,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,3,0,0,750.0,0.0,0.0,0.0
744,7,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,3,0,0,30.0,0.0,0.0,0.0
745,1,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,4,0,0,6.0,0.0,0.15,2.65
745,2,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,4,0,0,6.0,0.0,0.0,0.0
745,3,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,4,0,0,4.0,0.0,0.0,0.0
745,4,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,4,0,0,30.0,0.0,0.0,0.0
745,5,1,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,4,0,0,180.0,0.0,0.0,0.0
745,7,0,1,0,BNE11H030534,1821.758934828311,7,3131724,0,21,1,4,6,2,984,3131724,3110509,8,32.524002075195305,4,0,0,7.199999999999999,0.0,0.0,0.0
746,1,1,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,2,0,0,52.0,0.0,0.15,2.65
746,2,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,2,0,0,52.0,0.0,0.0,0.0
746,3,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,2,0,0,34.32,0.0,0.0,0.0
746,4,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,2,0,0,260.0,0.0,0.0,0.0
746,5,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,2,0,0,1560.0,0.0,0.0,0.0
746,7,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,2,0,0,62.4,0.0,0.0,0.0
747,1,1,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,3,0,0,5.0,0.0,0.15,2.65
747,2,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,3,0,0,5.0,0.0,0.0,0.0
747,3,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,3,0,0,3.3000000000000003,0.0,0.0,0.0
747,4,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,3,0,0,25.0,0.0,0.0,0.0
747,5,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,3,0,0,150.0,0.0,0.0,0.0
747,7,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,3,0,0,6.0,0.0,0.0,0.0
748,1,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,4,0,0,13.5,0.0,0.15,2.65
748,2,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,4,0,0,13.5,0.0,0.0,0.0
748,3,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,4,0,0,9.0,0.0,0.0,0.0
748,4,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,4,0,0,67.5,0.0,0.0,0.0
748,5,1,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,4,0,0,405.0,0.0,0.0,0.0
748,7,0,4,1,BNE11H040206,2050.0,4,3100612,3,41,2,4,4,2,1005,3100612,3113515,8,30.92199897766113,4,0,0,16.2,0.0,0.0,0.0
749,1,1,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,2,0,0,10.0,0.0,0.15,2.65
749,2,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,2,0,0,10.0,0.0,0.0,0.0
749,3,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,2,0,0,6.6000000000000005,0.0,0.0,0.0
749,4,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,2,0,0,50.0,0.0,0.0,0.0
749,5,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,2,0,0,300.0,0.0,0.0,0.0
749,7,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,2,0,0,12.0,0.0,0.0,0.0
750,1,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,3,0,0,6.0,0.0,0.15,2.65
750,2,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,3,0,0,6.0,0.0,0.0,0.0
750,3,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,3,0,0,4.0,0.0,0.0,0.0
750,4,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,3,0,0,30.0,0.0,0.0,0.0
750,5,1,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,3,0,0,180.0,0.0,0.0,0.0
750,7,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,5,750,3112620,3110509,3,3.4270000457763667,3,0,0,7.199999999999999,0.0,0.0,0.0
751,1,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,1,0,0,15.0,0.0,0.15,2.65
751,2,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,1,0,0,15.0,0.0,0.0,0.0
751,3,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,1,0,0,10.0,0.0,0.0,0.0
751,4,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,1,0,0,75.0,0.0,0.0,0.0
751,5,1,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,1,0,0,450.0,0.0,0.0,0.0
751,7,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,1,0,0,18.0,0.0,0.0,0.0
752,1,1,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,2,0,0,47.0,0.0,0.15,2.65
752,2,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,2,0,0,47.0,0.0,0.0,0.0
752,3,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,2,0,0,31.020000000000003,0.0,0.0,0.0
752,4,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,2,0,0,235.0,0.0,0.0,0.0
752,5,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,2,0,0,1410.0,0.0,0.0,0.0
752,7,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,2,0,0,56.4,0.0,0.0,0.0
753,1,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,3,0,0,13.5,0.0,0.15,2.65
753,2,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,3,0,0,13.5,0.0,0.0,0.0
753,3,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,3,0,0,9.0,0.0,0.0,0.0
753,4,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,3,0,0,67.5,0.0,0.0,0.0
753,5,1,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,3,0,0,405.0,0.0,0.0,0.0
753,7,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,885,3110509,3100612,3,27.67299842834473,3,0,0,16.2,0.0,0.0,0.0
754,1,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,2,910,3100612,3100125,3,4.794000148773193,1,0,0,15.0,0.0,0.15,2.65
754,2,1,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,2,910,3100612,3100125,3,4.794000148773193,1,0,0,15.0,0.0,0.0,0.0
754,3,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,2,910,3100612,3100125,3,4.794000148773193,1,0,0,10.0,0.0,0.0,0.0
754,4,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,2,910,3100612,3100125,3,4.794000148773193,1,0,0,75.0,0.0,0.0,0.0
754,5,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,2,910,3100612,3100125,3,4.794000148773193,1,0,0,450.0,0.0,0.0,0.0
754,7,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,2,910,3100612,3100125,3,4.794000148773193,1,0,0,18.0,0.0,0.0,0.0
755,1,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,945,3100125,3100403,3,3.678999900817871,1,0,0,15.0,0.0,0.15,2.65
755,2,1,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,945,3100125,3100403,3,3.678999900817871,1,0,0,15.0,0.0,0.0,0.0
755,3,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,945,3100125,3100403,3,3.678999900817871,1,0,0,10.0,0.0,0.0,0.0
755,4,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,945,3100125,3100403,3,3.678999900817871,1,0,0,75.0,0.0,0.0,0.0
755,5,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,945,3100125,3100403,3,3.678999900817871,1,0,0,450.0,0.0,0.0,0.0
755,7,0,5,3,BNE11H040232,1821.758934828311,6,3100612,19,18,2,2,3,6,945,3100125,3100403,3,3.678999900817871,1,0,0,18.0,0.0,0.0,0.0
756,1,1,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,2,0,0,30.0,0.0,0.15,2.65
756,3,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,2,0,0,19.8,0.0,0.0,0.0
756,4,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,2,0,0,150.0,0.0,0.0,0.0
756,5,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,2,0,0,900.0,0.0,0.0,0.0
756,7,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,2,0,0,36.0,0.0,0.0,0.0
757,1,1,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,3,0,0,20.0,0.0,0.15,2.65
757,3,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,3,0,0,13.200000000000001,0.0,0.0,0.0
757,4,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,3,0,0,100.0,0.0,0.0,0.0
757,5,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,3,0,0,600.0,0.0,0.0,0.0
757,7,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,3,0,0,24.0,0.0,0.0,0.0
758,1,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,4,0,0,6.0,0.0,0.15,2.65
758,3,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,4,0,0,4.0,0.0,0.0,0.0
758,4,0,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,4,0,0,30.0,0.0,0.0,0.0
758,5,1,1,0,BNE11H040409,1821.758934828311,5,3108005,11,15,2,5,2,2,900,3108005,3105604,6,21.402999877929688,4,0,0,180.0,0.0,0.0,0.0
